job_id,job_title,date,company_name,country,country_code,region,coordinates,full_description,isco_3_digit,isco_3_digit_label,isco_4_digit,isco_4_digit_label,phd_context_valid,master_context_valid,phd_field,master_field,education_field_phd_clean,education_field_master_clean
SI32,PROGRAMMER - M/F,2025-11-10,"EGGMEDIA, programiranje in medijske storitve d.o.o., Kidričeva ulica 24 , 3000 CELJE",Slovenia,SI,Slovenia,"(46.0569, 14.5058)","1. SOFTWARE DEVELOPERS, trial period 6 months, Permanent contract, full-time, 40 hours, COMPANY EGGMEDIA D.O.O. IS LOOKING FOR JAVA DEVELOPERS FOR THE DEVELOPMENT AND MAINTENANCE OF ADVANCED INFORMATION SOLUTIONS. WE DEVELOP THE LARGEST SLOVENIAN ERP SYSTEM FOR CANTEENS (80% MARKET SHARE) AND PARTICIPATE IN MODERN PROJECTS SUCH AS ARTIFICIAL INTELLIGENCE INTEGRATION WITH ERP SYSTEMS, DEVELOPMENT OF VIRTUAL POS SYSTEM, MANUFACTURING EXECUTION SYSTEM (MES), AND SYSTEM FOR SMART MANAGEMENT OF DIGITAL DISPLAYS (DIGITAL SIGNAGE). TASKS: SOFTWARE DEVELOPMENT AND TESTING IN JAVA, WORKING WITH DB2 AND MYSQL DATABASES, USE OF REST/SOAP WEB SERVICES, COLLABORATION IN DEVELOPMENT TEAM. REQUIREMENTS: VERY GOOD KNOWLEDGE OF JAVA AND SQL, KNOWLEDGE OF REST/SOAP AND GIT, INITIATIVE, ACCURACY AND DESIRE TO LEARN. FOR SENIOR POSITION AT LEAST 3 YEARS OF EXPERIENCE PREFERRED, LESS FOR JUNIOR. TECHNOLOGIES: BACKEND JAVA, FRONTEND JAVA SWING / JAVAFX / VAADIN, DATABASES DB2, MYSQL. WE OFFER: PERMANENT EMPLOYMENT, GROSS SALARY FROM €2,500 UPWARDS (BASED ON EXPERIENCE), BONUSES FOR SUCCESSFUL PROJECTS, HYBRID WORKING MODE AFTER INTRODUCTION, FLEXIBLE WORKING HOURS AND POSSIBILITY FOR PROFESSIONAL DEVELOPMENT. WORK LOCATION: CELJE (REMOTE WORK POSSIBILITY AFTER INTRODUCTION), Java (key!), SQL (DB2, MySQL - key!), REST/SOAP web services, GIT. Additional knowledge and willingness to learn and develop are also desired.",251,Software and Applications Developers and Analysts,2510.0,Unknown,,,,,,
SI33,. NET DEVELOPER - M/F,2025-11-17,"PROCALL, kontaktni center in druge storitve, d.o.o., Tržaška cesta 37 A, 2000 MARIBOR",Slovenia,SI,Slovenia,"(46.0569, 14.5058)","2. PROGRAMMER, SOFTWARE DEVELOPER, trial period 6 months, Permanent contract, full-time, 40 hours, development and maintenance of own applications, Solid knowledge of .NET environment (C#, Blazor, API Core), SQL queries, Resourcefulness, ambition and independence at work, Desire to acquire new knowledge and experience, AI – ML models, Basic computer science knowledge, Constant readiness to assist clients and employees, Acceptance of vision and values of the existing team, morning shift",251,Software and Applications Developers and Analysts,2510.0,Unknown,,,,,,
SI34,PROGRAMMER / JAVA DEVELOPER - MURSKA SOBOTA - M/F,2025-11-13,"FlawlessCode, informacijski inženering, d.o.o., Partizanska cesta 13 A, 2000 MARIBOR",Slovenia,SI,Slovenia,"(46.0569, 14.5058)","3. PROGRAMMER, SOFTWARE DEVELOPER, trial period, Permanent contract, full-time, 40 hours, DEVELOPMENT OF MODERN INFORMATION SYSTEMS IN JAVA. WORK TAKES PLACE ON INTERESTING INTERNATIONAL PROJECTS. WE OFFER: The latest computer and software equipment. Flexible working hours. Professional induction and mentoring. Work from home. Work on interesting international projects. We enable the best development of your potentials and upgrading of competences. Promotion opportunities. Modern, well-arranged and friendly working environment. Opportunity to work with an outstanding team of people. Excellent environment for personal and professional development. Dynamic environment in a technologically advanced company. Numerous additional benefits. Work location: city center Murska Sobota, morning shift",251,Software and Applications Developers and Analysts,2510.0,Unknown,,,,,,
SI35,RESEARCHER (H017004) IN THE DATA TECHNOLOGY LABORATORY - M/F,2025-11-17,"UNIVERZA V LJUBLJANI, FAKULTETA ZA RAČUNALNIŠTVO IN INFORMATIKO, Večna pot 113 , 1000 LJUBLJANA",Slovenia,SI,Slovenia,"(46.0569, 14.5058)","4. SOFTWARE AND APPLICATION DEVELOPERS AND ANALYSTS, part-time, trial period 3 months, Fixed term or expected from 1. 1. 2026 to 31. 3. 2026, full-time, 40 hours, DESIGN AND EVALUATION OF BUSINESS MODELS AND VALUE NETWORKS USING TOOLS SUCH AS BUSINESS MODEL CANVAS AND PRELIMINARY COST/BENEFIT ANALYSES. PARTICIPATION IN MEETINGS AND WORKSHOPS, INCLUDING PREPARATION OF AGENDAS, MINUTES AND MONITORING OF DECISION IMPLEMENTATION. RESEARCH AND ANALYSIS OF INNOVATIVE SERVICES IN THE CONSTRUCTION SUPPLY CHAIN BASED ON DBL (E.G. CONTRACTS BASED ON EFFICIENCY, DATA EXCHANGE ABOUT BUILDINGS). INNOVATIVENESS, TEAMWORK ABILITY, COMMUNICATION SKILLS, ORGANIZATIONAL SKILLS. CANDIDATES SHOULD ATTACH TO THE APPLICATION: - CV, - PROOF OF EDUCATION. APPLICATIONS WITH ATTACHMENTS SHOULD BE SENT TO THE EMAIL ADDRESS KADROVSKA@FRI.UNI-LJ.SI WITH THE MANDATORY NOTE: ""RAZ LPT_FIRST NAME LAST NAME"". UL FRI RESERVES THE RIGHT, IN ACCORDANCE WITH CONTRACTUAL FREEDOM UNDER ARTICLE 24 OF ZDR-1, NOT TO SELECT A CANDIDATE EVEN IF THEY MEET THE CONDITIONS. UL FRI ALSO RESERVES THE RIGHT NOT TO FILL ALL ADVERTISED POSITIONS.",251,Software and Applications Developers and Analysts,2510.0,Unknown,,,,,,
SI36,COMPUTING - M/F,2025-11-10,"ENOS, oskrba s toplo vodo, paro, elektriko in plinom, d.o.o., Cesta železarjev 8 , 4270 JESENICE",Slovenia,SI,Slovenia,"(46.0569, 14.5058)","5. COMPUTER APPLICATION PROGRAMMERS, trial period 6 months, Permanent contract, full-time, 40 hours, - KNOWLEDGE OF SERVER ENVIRONMENTS WINDOWS SERVER AND LINUX SERVER, - KNOWLEDGE OF COMPUTER NETWORKS, - KNOWLEDGE OF WEB SERVERS, - KNOWLEDGE OF MICROSOFT EQUIPMENT, - BASIC PROGRAMMING KNOWLEDGE IN PYTHON, PHP AND JAVASCRIPT, - KNOWLEDGE OF DATABASES, morning shift",251,Software and Applications Developers and Analysts,2510.0,Unknown,,,,,,
SI37,PROGRAMMING INFORMATION SYSTEMS IN VARIOUS PROGRAMMING LANGUAGES. WORK TAKES PLACE ON INTERESTING INTERNATIONAL PROJECTS. FOR BEGINNERS. - M/F,2025-11-13,"FlawlessCode, informacijski inženering, d.o.o., Partizanska cesta 13 A, 2000 MARIBOR",Slovenia,SI,Slovenia,"(46.0569, 14.5058)","1. PROGRAMMER, probationary work, indefinite period, full-time, 40, PROGRAMMING INFORMATION SYSTEMS IN VARIOUS PROGRAMMING LANGUAGES. WORK TAKES PLACE ON INTERESTING INTERNATIONAL PROJECTS. FOR BEGINNERS., OFFER: The latest computer and software. Flexible working hours. Professional onboarding and mentoring. Work from home. Work on interesting international projects. We enable the best development of your potentials and upgrading of competencies. Possibility of advancement. Modernly equipped, tidy and friendly working environment. Opportunity to work with an exceptional team of people. Excellent environment for personal and professional development. Dynamic environment in a technologically advanced company. Numerous additional benefits. Work location center Murska Sobota., morning",251,Software and Applications Developers and Analysts,2510.0,Unknown,,,,,,
SI38,JUNIOR PROGRAMMER - M/F,2025-11-13,"FlawlessCode, informacijski inženering, d.o.o., Partizanska cesta 13 A, 2000 MARIBOR",Slovenia,SI,Slovenia,"(46.0569, 14.5058)","5. PROGRAMMER, probationary work, indefinite period, full-time, 40, PROGRAMMING INFORMATION SYSTEMS IN VARIOUS PROGRAMMING LANGUAGES. WORK TAKES PLACE ON INTERESTING INTERNATIONAL PROJECTS. FOR BEGINNERS., OFFER: The latest computer and software. Flexible working hours. Professional onboarding and mentoring. Work from home. Work on interesting international projects. We enable the best development of your potentials and upgrading of competencies. Possibility of advancement. Modernly equipped, tidy and friendly working environment. Opportunity to work with an exceptional team of people. Excellent environment for personal and professional development. Dynamic environment in a technologically advanced company. Numerous additional benefits., morning",251,Software and Applications Developers and Analysts,2510.0,Unknown,,,,,,
SI39,HUMANOID ROBOT PROGRAMMER - M/F,2025-10-16,"PLAN-NET AVTO, prodaja električnih vozil d.o.o., Kamnik pod Krimom 8 B, 1352 PRESERJE",Slovenia,SI,Slovenia,"(46.0569, 14.5058)","1. PROGRAMMER, probationary work, indefinite period, full-time, 40, PROGRAMMING INTERACTIVE DIALOG, PROGRAMMING COMMANDS, PROGRAMMING MOTOR FUNCTIONS, ARTIFICIAL INTELLIGENCE DEVELOPMENT, TESTING AND ERROR CORRECTION, ESTABLISHING SECURITY PROTOCOLS IN CASE OF FAILURE, HARDWARE INTEGRATION, INTERFACE DEVELOPMENT FOR MONITORING., , morning",251,Software and Applications Developers and Analysts,2510.0,Unknown,,,,,,
SI40,LIGHTING PROGRAMMER (TV PRODUCTION) - M/F,2025-11-10,"RADIOTELEVIZIJA SLOVENIJA JAVNI ZAVOD, LJUBLJANA, Kolodvorska ulica 2 , 1000 LJUBLJANA",Slovenia,SI,Slovenia,"(46.0569, 14.5058)","5. LIGHTING TECHNICIAN, probationary work 3 months, indefinite period, full-time, 40, BASIC DESIGN OF LIGHTING CONDITIONS, PROGRAMMING AND EXECUTION OF LIGHT CHANGES, PREPARATION, TRANSPORT, SETTING UP AND PACKING OF TECHNICAL EQUIPMENT, COLLABORATION WITH PRODUCTION AND CREATIVE TEAMS IN PROJECT PREPARATION, PARTICIPATION IN PLANNING AND EXECUTION OF RENOVATIONS AND RECONSTRUCTIONS, PERFORMING ENERGY CONNECTIONS, PERFORMING MAINTENANCE WORKS, Requirements for the position are completed higher vocational education (multimedia engineer, telecommunications engineer or other higher vocational education or national vocational qualification), electrical energy course, TV lighting course, proficiency in programming light consoles, and 1 year of work experience in lighting and/or photography. Work at this position is performed in irregular working hours (including weekends, holidays, or special schedules). With the selected candidates, we will conclude employment contracts for an indefinite period, with a 3-month probation. The job position is classified in pay grade 16. More about the announcement at: https://www.rtvslo.si/rtv/narocila-pozivi-in-razpisi /. Applications with appropriate proofs of education, additional skills, and resume should be sent by mail: RTV Slovenia, Human Resources Department, 1550 Ljubljana, or by email: zaposlitev@rtvslo.si",352,Telecommunications and Broadcasting Technicians,3520.0,Unknown,,,,,,
SI41,BROADCASTING ENGINEER SPECIALIST (OE OZ) - M/F,2025-11-12,"RADIOTELEVIZIJA SLOVENIJA JAVNI ZAVOD, LJUBLJANA, Kolodvorska ulica 2 , 1000 LJUBLJANA",Slovenia,SI,Slovenia,"(46.0569, 14.5058)","ELECTRICAL ENGINEER, probationary work 3 months, Permanent, full-time, 40, ADMINISTRATION AND MAINTENANCE OF PRODUCTION SYSTEMS, TECHNICAL EQUIPMENT AND INFORMATION TECHNOLOGY, PARTICIPATION IN ORDERING, TESTING, RECEIVING AND IMPLEMENTING EQUIPMENT, EVALUATION OF CONDITION OF APPARATUS, RATIOS AND QUALITY OF SIGNALS, PLANNING OF SPARE PARTS AND CONSUMABLE MATERIALS, CARRYING OUT MODIFICATIONS, RECONSTRUCTIONS AND INSTALLATION WORKS, PREPARATION OF TECHNICAL DOCUMENTATION, DEVELOPMENT AND MANUFACTURE OF TECHNICAL SUBASSEMBLIES, PARTICIPATION IN PROJECT PREPARATION AND IMPLEMENTATION, SHARING KNOWLEDGE FROM SEMINARS AND WORKSHOPS WITH COLLEAGUES, PREPARING PROFESSIONAL BASES AND INSTRUCTIONS, PERFORMING ANALYSES AND PREPARING REPORTS, DRIVING A CAR, Candidates must have completed university education or second Bologna degree (university graduate electrical engineer, university graduate computer science and informatics engineer, or other university education/second Bologna degree), driver’s license category B, knowledge of diagnostic, service and measuring procedures and training for driving off-road vehicles. Work is performed in irregular working hours (including weekends, holidays or special schedules). Employment contract for indefinite period will be concluded with selected candidate, with a 3-month probation period. The job is classified in the 24th pay grade. More about the announcement: https://www.rtvslo.si/rtv/narocila-pozivi-in-razpisi/. Application with relevant proof of education, additional skills and CV should be sent by mail: RTV Slovenija, Personnel Service, 1550 Ljubljana or by e-mail: zaposlitev@rtvslo.si",215,Electrotechnology Engineers,2150.0,Unknown,,,,,,
SI42,PHARMACEUTICAL TECHNICIAN - M/F,2025-11-11,"DEOS, d.o.o.; DEOS, d.o.o., PE Center starejših Koper, Ulica Istrskega odreda 1 A, 6000 KOPER - CAPODISTRIA",Slovenia,SI,Slovenia,"(46.0569, 14.5058)","1. PHARMACEUTICAL TECHNICIANS AND ASSISTANTS, probationary employment 3 months, fixed term, 12 months, full-time, 40 hours, ISSUANCE OF MEDICINES, MEDICAL AIDS, CHEMICALS AND OTHER GOODS, CONSULTATION ON SAFE USE OF MEDICINES AND PROPER USE OF MEDICAL AIDS, PREPARATION OF MEDICINES, DISPENSING OF MEDICINES AND CONTROL OVER ADMINISTRATION OF MEDICINES, COOPERATION WITH THE PHARMACY, RECEIVING AND STORING MEDICINES AND MEDICAL AIDS, OPERATING COMPLEX MACHINES AND DEVICES, LEADING PROFESSIONAL ADMINISTRATIVE WORK (CHECKING SCALES, THERMOMETERS, PRICE LISTS, DATA PROCESSING, CONTROL OF USE-BY DATES, STOCK MANAGEMENT), IMPLEMENTING MEASURES TO PREVENT INFECTIONS, HAND WASHING AND DISINFECTION, USE OF PERSONAL PROTECTIVE EQUIPMENT, REQUIRED EDUCATION PHARMACEUTICAL TECHNICIAN WITH PROFESSIONAL EXAM, COVERING MATERNITY ABSENCES, morning shift",321,Medical and Pharmaceutical Technicians,3210.0,Unknown,,,,,,
SI43,"UNDERSECRETARY, CODE DM 402, IN THE SERVICE FOR INFORMATION AND COMMUNICATION TECHNOLOGY - M/F",2025-11-06,"AGENCIJA REPUBLIKE SLOVENIJE ZA OKOLJE, Vojkova cesta 1 B, 1000 LJUBLJANA",Slovenia,SI,Slovenia,"(46.0569, 14.5058)","4. DATABASE AND COMPUTER NETWORK SPECIALISTS, D.N., probationary employment 6 months, indefinite term, full-time, 40 hours, DIRECT SUPPORT IN LEADING PROFESSIONAL TASKS IN THE WORK AREA, LEADING AND PARTICIPATING IN THE MOST DEMANDING PROJECT TEAMS, ENSURING OPERATION OF SERVERS, NETWORKS, OPERATING SYSTEMS AND THEIR APPLICATIONS, COMMUNICATION SYSTEMS AND OTHER TOOLS, PERFORMING OTHER TASKS IN THE ICT FIELD, PLANNING AND MANAGING RELIABLE AND SECURE OPERATION OF ARSO SERVER INFRASTRUCTURE AND NETWORK, PREPARING DEVELOPMENT TASKS AND PROJECTS IN THE PROFESSIONAL FIELD, LEADING AND PARTICIPATING IN THE MOST DEMANDING DEVELOPMENT TASKS AND PROJECTS IN THE PROFESSIONAL FIELD, INDEPENDENT DESIGN OF SYSTEM SOLUTIONS AND OTHER MOST DEMANDING MATERIALS, PERFORMING OTHER MOST DEMANDING TASKS. PREFERENCE IN SELECTION WILL BE GIVEN TO CANDIDATES WITH GOOD KNOWLEDGE OF NETWORK TECHNOLOGY AND PROTOCOLS, PROCEDURES FOR DETECTING AND RECTIFYING NETWORK PROBLEMS, PRINCIPLES OF NETWORK SECURITY, COMMUNICATION PROTOCOLS OVER IP NETWORKS, INCLUDING MULTICAST TECHNOLOGY AND THE LINUX OPERATING SYSTEM. DETAILED TEXT OF THE PUBLIC TENDER IS PUBLISHED ON THE UNIFIED GOVERNMENT ADMINISTRATION PORTAL GOV.SI. CANDIDATES FOR THE ADVERTISED JOB MUST SUBMIT APPLICATION ON THE ""APPLICATION FORM"", WHICH IS AN ANNEX TO THE POSTING ON THE ABOVE WEBSITE.",252,Database and Network Professionals,2520.0,Unknown,,,,,,
SI44,UNDERSECRETARY (CODE 164) IN THE SECTOR FOR ELECTRONIC ARCHIVES AND COMPUTER SUPPORT - M/F,2025-11-05,"MINISTRSTVO ZA KULTURO ARHIV REPUBLIKE SLOVENIJE, Poljanska cesta 40 , 1000 LJUBLJANA",Slovenia,SI,Slovenia,"(46.0569, 14.5058)","5. DATABASE AND COMPUTER NETWORK SPECIALISTS, D.N., probationary employment, indefinite term, full-time, 40 hours, - DIRECT SUPPORT IN LEADING PROFESSIONAL TASKS IN THE WORK AREA OF THE ORGAN; - INDEPENDENT DESIGN OF SYSTEM SOLUTIONS AND OTHER MOST DEMANDING MATERIALS, - LEADING AND PARTICIPATING IN THE MOST DEMANDING PROJECT TEAMS, - PARTICIPATION IN REGISTRATION AND CERTIFICATION PROCEDURES AND CERTIFICATION SUPERVISION, - INDEPENDENT PREPARATION OF REQUIRED ANALYSES, DEVELOPMENT PROJECTS, INFORMATION, REPORTS AND OTHER DEMANDING MATERIALS, - ORGANIZING MUTUAL COOPERATION AND COORDINATION OF INTERNAL ORGANIZATIONAL UNITS AND COOPERATION WITH OTHER BODIES, - MANAGEMENT AND DEVELOPMENT OF ICT SYSTEMS OF THE ORGAN, - PARTICIPATION IN ASSESSMENT AND APPROVAL OF INTERNAL RULES, - PARTICIPATION IN DEVELOPMENT AND IMPLEMENTATION OF INFORMATION SOLUTIONS, - COORDINATION OF TESTING AND COOPERATION WITH EXTERNAL PROVIDERS, - PROVIDING AND MONITORING USER SUPPORT AND ASSISTING IN TROUBLESHOOTING IN INFORMATION SOLUTIONS, - PARTICIPATION IN ANALYSIS, UPGRADES AND ADAPTATIONS OF SOLUTIONS FOR E-ARCHIVING AND MATERIAL DISPLAY, - PARTICIPATION IN PREPARATION OF REGULATIONS AND PROFESSIONAL BASES IN THE FIELD OF ELECTRONIC ARCHIVING, - PARTICIPATION IN ORGANIZATION AND IMPLEMENTATION OF PROCESSES FOR RECEIVING E-MATERIALS, - INDEPENDENT PERFORMANCE OF OTHER MOST DEMANDING TASKS. APPLICATION FOR THE VACANT POSITION MUST BE PREPARED USING THE ""EMPLOYMENT APPLICATION"" FORM, WHICH IS AN ANNEX TO THIS POSTING, FULLY COMPLETED WITH ALL FIELDS AND DECLARATIONS. REQUIRED APPLICATION COMPONENTS, CONDITIONS, METHOD OF APPLICATION AND APPLICATION FORM ARE PUBLISHED ON THE WEBSITE https://www.gov.si/zbirke/delovna-mesta/",252,Database and Network Professionals,2520.0,Unknown,,,,,,
SI45,UNDERSECRETARY (CODE 187) IN THE SECTOR FOR ELECTRONIC ARCHIVES AND COMPUTER SUPPORT - M/F,2025-11-05,"MINISTRSTVO ZA KULTURO ARHIV REPUBLIKE SLOVENIJE, Poljanska cesta 40 , 1000 LJUBLJANA",Slovenia,SI,Slovenia,"(46.0569, 14.5058)","1. EXPERTS FOR DATABASES AND COMPUTER NETWORKS, D. N., probationary work, indefinite duration, full-time, 40 hours, - DIRECT ASSISTANCE IN MANAGING PROFESSIONAL TASKS IN THE WORK AREA OF THE ORGAN, - INDEPENDENT DESIGN OF SYSTEM SOLUTIONS AND OTHER MOST DEMANDING MATERIALS, - LEAD AND PARTICIPATE IN MOST DEMANDING PROJECT TEAMS, - INDEPENDENT PREPARATION OF COMPLEX ANALYSES, DEVELOPMENT PROJECTS, INFORMATION, REPORTS, AND OTHER DEMANDING MATERIALS, - PARTICIPATION IN THE DEVELOPMENT, IMPLEMENTATION, AND UPDATING OF SECURITY POLICIES AND INFORMATION SECURITY MEASURES, INCLUDING MANAGEMENT OF SECURITY INCIDENTS, - TECHNICAL AND/OR CONTENT RESPONSIBILITY FOR INFORMATION SOLUTIONS OF THE ELECTRONIC ARCHIVE, INCLUDING PREPARATION OF TECHNICAL SPECIFICATIONS, TESTING NEW SYSTEM VERSIONS, AND SUPPORTING USERS IN USING SPECIALIZED TOOLS FOR ACQUISITION, PROCESSING, STORAGE, ACCESS, AND DISPLAY OF E-MATERIAL, - PROVIDING AND MONITORING USER SUPPORT AND PARTICIPATION IN ERROR RESOLUTION IN INFORMATION SOLUTIONS, - ENSURING OPERATION OF SERVERS, NETWORKS, OPERATING SYSTEMS AND THEIR APPLICATIONS, COMMUNICATION SYSTEMS, AND OTHER TOOLS, - INDEPENDENT PERFORMANCE OF OTHER MOST DEMANDING TASKS. Application for the open position must be compulsorily prepared on the Employment Application form, which is attached to this announcement, with all fields and statements filled in precisely. Required application components, conditions, application method, and application form are published on the website https://www.gov.si/zbirke/delovna-mesta /.",252,Database and Network Professionals,2520.0,Unknown,,,,,,
SI46,COMPUTING - M/F,2025-11-18,"ZDRAVSTVENI DOM TREBNJE, Goliev trg 3 , 8210 TREBNJE",Slovenia,SI,Slovenia,"(46.0569, 14.5058)","2. PROFESSIONAL ASSOCIATE FOR COMPUTER SYSTEMS AND NETWORKS, probationary work 4 months, indefinite duration, full-time, 40 hours, PREPARATION AND OPTIMIZATION OF THE WORK ENVIRONMENT FOR EFFECTIVE EXECUTION OF IT SYSTEMS AND TELECOMMUNICATION SERVICES OF THE INSTITUTE, INCLUDING THE ESTABLISHMENT OF NECESSARY INFRASTRUCTURE, CONTINUOUS PROVIDING OF HIGH-QUALITY USER SUPPORT IN THE FIELD OF INFORMATION TECHNOLOGY AND TELECOMMUNICATIONS, WITH EMPHASIS ON QUICK RESPONSE AND PROBLEM SOLVING, MAINTENANCE AND UPGRADING OF THE INFORMATION AND TELECOMMUNICATION SYSTEM OF THE INSTITUTE AND MONITORING ITS OPERATION, INCLUDING SERVER INFRASTRUCTURE, REGULAR MAINTENANCE AND UPDATING OF THE INSTITUTE'S OFFICIAL WEBSITE FOR OPTIMAL INFORMATION AND COMMUNICATION WITH CLIENTS AND USERS, INSTALLATION, CONFIGURATION, AND UPGRADE OF SOFTWARE ON ALL IT DEVICES OF THE INSTITUTE TO ENSURE OPTIMAL OPERATION AND SECURITY, EXECUTION OF REPAIRS AND UPGRADES OF HARDWARE AND MAINTAINING ITS FLAWLESS OPERATION, ORGANIZING AND PROVIDING REMOTE ACCESSES AND OFFERING TECHNICAL ASSISTANCE TO OTHER ORGANIZATIONS WITHIN CONNECTIVITY AND INFORMATION EXCHANGE, IMPLEMENTATION OF SECURITY MEASURES, INCLUDING INSTALLATION OF DIGITAL CERTIFICATES FOR SECURE E-BUSINESS AND PROTECTION OF INFORMATION SOURCES, CARE FOR INTERNET SECURITY AND DATA EXCHANGE PROTECTION USING ADVANCED SECURITY PROTOCOLS, EXECUTION OF INTERNAL E-ARCHIVING ADMINISTRATION FOR EFFECTIVE STORAGE, SECURITY, AND ACCESS TO ARCHIVED DOCUMENTS OF THE INSTITUTE.",351,Information and Communications Technology Operations and User Support Technicians,3510.0,Unknown,,,,,,
SI47,TECHNICAL WORKER: COMPUTER EQUIPMENT MAINTENANCE WORKER VI/1 OR EDUCATIONAL TECHNOLOGIES V - M/F,2025-11-05,"GLASBENA ŠOLA ""RISTO SAVIN"" ŽALEC, Aškerčeva ulica 9 , 3310 ŽALEC",Slovenia,SI,Slovenia,"(46.0569, 14.5058)","3. SOFTWARE MAINTAINER, probationary work, indefinite duration, part-time, 20 hours, PERFORMING ALL WORK ACCORDING TO INTERNAL SCHOOL ACTS AND LEGAL REQUIREMENTS, The candidate must meet general legal conditions (health fitness etc.) and special conditions, specifically: has not been finally convicted of an intentional criminal offense prosecuted ex officio, to an unconditional prison sentence exceeding six months, has not been finally convicted of a criminal offense against sexual integrity, no criminal proceedings for a criminal offense against sexual integrity have been initiated against the candidate. All proofs of the above required conditions including education certificates must be compulsorily attached to the application! Applications for the announcement are only possible by mail; all other submissions or incomplete applications will not be considered!, morning shift.",251,Software and Applications Developers and Analysts,2510.0,Unknown,,,,,,
SI48,"H017001 - ASSISTANT WITH THE TITLE ASSISTANT IN THE LABORATORY FOR WATER BIOPHYSICS AND MEMBRANE PROCESSES (WORK ON THE PROJECT HORIZON / MARIE SKLODOWSKA-CURIE ACTIONS / DOCTORAL NETWORKS – INDUSTRIAL DOCTORATES 2024, UP2MEM (DC 11)) - M/F",2025-11-03,"UM; UM FKKT, Smetanova ulica 17 , 2000 MARIBOR",Slovenia,SI,Slovenia,"(46.0569, 14.5058)","4. UNIVERSITY ASSISTANT, probationary work, fixed term, 36 months, full-time, 40 hours, IMPLEMENTS SCIENTIFIC AND RESEARCH PROJECTS. COLLABORATES IN THE FORMULATION OF RESEARCH PROGRAMS. PROFESSIONALLY COOPERATES WITH CLIENTS OF RESEARCH TASKS. PREPARES REPORTS AND DOCUMENTS ON RESEARCH. MONITORS AND COORDINATES RESEARCH WORK ACCORDING TO FINANCING CONTRACTS. ENSURES SAFE AND HEALTHY WORKING CONDITIONS. ORGANIZES AND TEACHES EMPLOYEES AND STUDENTS IN THE USE OF PERSONAL PROTECTIVE EQUIPMENT AND OTHER SAFETY MEASURES. PERFORMS OTHER RELATED TASKS AS INSTRUCTED BY THE SUPERVISOR. PARTICIPATES IN WORKING AND PERMANENT COMMITTEES OF THE UM BODIES AND THEIR MEMBERS OR OTHER MEMBERS. SUBSTITUTES COLLEAGUES AND SUPERIORS IN THEIR ABSENCE (BY AUTHORIZATION). PARTICIPATES IN ANNUAL AND OTHER INVENTORIES. PERFORMS OTHER RELATED TASKS ON THE ORDER OF SUPERIORS. Required field of education according to Klasius P: 5-NATURAL SCIENCES, MATHEMATICS AND STATISTICS, 7-TECHNOLOGY, PRODUCTION TECHNOLOGIES AND CIVIL ENGINEERING. Required skills: computer skills: MS Office, email, e-business. Required languages: active English language knowledge. Required special conditions: election to the appropriate title. Detailed announcement information is available at the link: https://euraxess.ec.europa.eu/jobs/384929 where the position is posted. A condition for applying is that the candidate has not performed main activity (work/study) in Slovenia for more than 12 months in the three years directly preceding employment. Candidates are expected to be fluent in spoken and written English and have good academic writing and presentation skills. Documents candidates must submit: detailed CV (including academic success and possible publications), copies of academic diplomas and transcripts, motivation letter (maximum 2 pages, including description of previous research experience), contact details of up to two references, copy of passport. Duration of employment: expected from 1.3.2026, fixed term, 36 months, full-time. The project work will be conducted under the mentorship of Dr. Irena Petrinić, so candidates may address questions to the email: irena.petrinic@um.si . Application deadline is inclusive 15. 12. 2025 via email: kadrovska.fkkt@um.si .",231,University and Higher Education Teachers,2310.0,Unknown,,,,,,
